cct_id,show_id,show,show_ja,date,episode,segment,name_ja,name_en,description_ja,metadata,cct_permalink,cct_url,subbed,cct_link,cct_index
knightscoop_20130830_1250_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-08-30,1250,3,小ネタ集 上クチビルを舐めるとえずくのはナゼ？,,,"ホスト:大地真央, 探偵: 間寛平, 位置: 大阪府",,,,,
knightscoop_20130830_1250_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-08-30,1250,4,小ネタ集 僕の足は豚骨ラーメンの香り！,,,"ホスト:大地真央, 探偵: 間寛平, 位置: 神戸市",,,,,
knightscoop_20130830_1250_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-08-30,1250,5,小ネタ集 抜けないゴボウの全長は？,,,"ホスト:大地真央, 探偵: 間寛平, 位置: 大阪府",,,,,
knightscoop_20130830_1250_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-08-30,1250,6,小ネタ集 肛門に香水でポッカポカ,,,"ホスト:大地真央, 探偵: 間寛平, 位置: 大阪市",,,,,
knightscoop_20130830_1250_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-08-30,1250,7,バルーンアートの船は浮かぶのか？,,,"ホスト:大地真央, 探偵: 長原成樹, 位置: 兵庫県",,,,,
knightscoop_20130906_1251_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-06,1251,1,円形カラーステップトレーナーに挑戦！,,,"ホスト:林裕人, 探偵: 石田靖, 位置: 長野県",,,,,
knightscoop_20130906_1251_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-06,1251,2,いたずら三人組を返り討ちにしたい!!,I Want Revenge on Those Three Bullies,,"ホスト:林裕人, 探偵: たむらけんじ, 位置: 奈良県奈良市",2013-09-06-2-en,https://chikichiki.tube/knightscoop/video/2013-09-06-2-en,True,"<a href=""https://chikichiki.tube/knightscoop/video/2013-09-06-2-en"">VTR</a>",knightscoop-2013-09-06-2
knightscoop_20130906_1251_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-06,1251,3,おしぼり人形の師匠に弟子入りしたい,,,"ホスト:林裕人, 探偵: 桂小枝, 位置: 仙台市",,,,,
knightscoop_20130913_1252_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-13,1252,1,家事に悩む7歳児,,,"ホスト:山田五郎, 探偵: 田村裕, 位置: 大阪府藤井寺市",,,,,
knightscoop_20130913_1252_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-13,1252,2,野生のニワトリを捕まえたい！,,,"ホスト:山田五郎, 探偵: 松村邦洋, 位置: 鹿児島県",,,,,
knightscoop_20130913_1252_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-13,1252,3,世界的ジャグラーができない普通のこと,,,"ホスト:山田五郎, 探偵: 竹山隆範, 位置: 京都府",,,,,
knightscoop_20130920_1253_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-20,1253,1,母と息子の料理対決,,,"ホスト:ルー大柴, 探偵: たむらけんじ, 位置: 大阪府",,,,,
knightscoop_20130920_1253_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-20,1253,2,ひょっとこが怖い,,,"ホスト:ルー大柴, 探偵: 田村裕, 位置: 宮崎市",,,,,
knightscoop_20130920_1253_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-20,1253,3,玉子焼きを作れなくて泣く父,,,"ホスト:ルー大柴, 探偵: 間寛平, 位置: 和歌山県",,,,,
knightscoop_20130927_1254_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-27,1254,1,帰宅部の魔球vs金本,,,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 大阪府",,,,,
knightscoop_20130927_1254_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-27,1254,2,復活！取り立て屋成樹 ギター,,,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: ",,,,,
knightscoop_20130927_1254_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-27,1254,3,復活！取り立て屋成樹 ユニフォーム,,,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: ",,,,,
knightscoop_20130927_1254_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-27,1254,4,復活！取り立て屋成樹 チンコ,,,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: ",,,,,
knightscoop_20130927_1254_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-09-27,1254,5,キダ・タロー恐怖症!?,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 三重県",,,,,
knightscoop_20131004_1255_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-04,1255,1,泣かずに読みたい花嫁の手紙,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 奈良県",,,,,
knightscoop_20131004_1255_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-04,1255,2,小ネタ集 「懸垂の鬼」はどこへ？,,,"ホスト:キダ・タロー, 探偵: 真栄田賢, 位置: 兵庫県",,,,,
knightscoop_20131004_1255_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-04,1255,3,小ネタ集 お風呂でアイスはたいへん！,,,"ホスト:キダ・タロー, 探偵: 真栄田賢, 位置: 徳島県",,,,,
knightscoop_20131004_1255_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-04,1255,4,小ネタ集 スゴイ護身術を発見!?,,,"ホスト:キダ・タロー, 探偵: 真栄田賢, 位置: 大阪府",,,,,
knightscoop_20131004_1255_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-04,1255,5,小ネタ集 させない超ジャンプ傘,,,"ホスト:キダ・タロー, 探偵: 真栄田賢, 位置: 京都市",,,,,
knightscoop_20131004_1255_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-04,1255,6,小ネタ集 パンが食べられない中学教師,,,"ホスト:キダ・タロー, 探偵: 真栄田賢, 位置: 大阪府",,,,,
knightscoop_20131004_1255_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-04,1255,7,絶対に完成しない通天閣!?,,,"ホスト:キダ・タロー, 探偵: 田村裕, 位置: 京都府",,,,,
knightscoop_20131011_1256_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-11,1256,1,憧れのベニテングダケ,,,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 宮城県",,,,,
knightscoop_20131011_1256_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-11,1256,2,旭ポンズを愛するイギリス人,,,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 大阪市",,,,,
knightscoop_20131011_1256_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-11,1256,3,ウンコをする時に握力が増す？,,,"ホスト:キダ・タロー, 探偵: 澤部佑, 位置: 広島県",,,,,
knightscoop_20131018_1257_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-18,1257,1,彼氏の愛を確かめたい小学１年生,,,"ホスト:桂ざこば, 探偵: 石田靖, 位置: 兵庫県尼崎市",,,,,
knightscoop_20131018_1257_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-18,1257,2,新種発見!?謎の球体生物,,,"ホスト:桂ざこば, 探偵: 田村裕, 位置: 大阪府",,,,,
knightscoop_20131018_1257_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-18,1257,3,こそばされる快感よ もう一度！,,,"ホスト:桂ざこば, 探偵: 橋本直, 位置: 兵庫県",,,,,
knightscoop_20131025_1258_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-25,1258,1,恐怖の吊り橋を渡りたい！,,,"ホスト:五木ひろし, 探偵: 澤部佑, 位置: 奈良県",,,,,
knightscoop_20131025_1258_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-25,1258,2,視聴率調査in東淀川,,,"ホスト:五木ひろし, 探偵: 間寛平, 位置: ",,,,,
knightscoop_20131025_1258_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-10-25,1258,3,鼻の毛穴の角栓が見たい！,,,"ホスト:五木ひろし, 探偵: 竹山隆範, 位置: 大阪府",,,,,
knightscoop_20131101_1259_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-01,1259,1,僕の編み出したプロレスの必殺技,,,"ホスト:武蔵, 探偵: 真栄田賢, 位置: 奈良県",,,,,
knightscoop_20131101_1259_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-01,1259,2,弟は鈴虫の鳴きマネ名人,,,"ホスト:武蔵, 探偵: 竹山隆範, 位置: 福岡県",,,,,
knightscoop_20131101_1259_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-01,1259,3,「もずのはやにえ」を見たい,,,"ホスト:武蔵, 探偵: たむらけんじ, 位置: 大阪府",,,,,
knightscoop_20131108_1260_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-08,1260,1,体重120キロ!?悲願の股抜きショット,,,"ホスト:下柳剛, 探偵: 橋本直, 位置: 京都府",,,,,
knightscoop_20131108_1260_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-08,1260,2,憧れの親指姫,,,"ホスト:下柳剛, 探偵: 澤部佑, 位置: 徳島県",,,,,
knightscoop_20131108_1260_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-08,1260,3,光り輝く蚊のウンコ!?,,,"ホスト:下柳剛, 探偵: 石田靖, 位置: 山口県",,,,,
knightscoop_20131115_1261_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-15,1261,1,話し言葉の文字数が瞬時に分かる男!?,,,"ホスト:ルー大柴, 探偵: 間寛平, 位置: 新潟県",,,,,
knightscoop_20131115_1261_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-15,1261,2,鍋にお皿がはまった夫婦の悲劇,,,"ホスト:ルー大柴, 探偵: 竹山隆範, 位置: 大阪府",,,,,
knightscoop_20131115_1261_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-15,1261,3,入れ替わった？ボクの自転車,,,"ホスト:ルー大柴, 探偵: 真栄田賢, 位置: 鹿児島県鹿児島市",,,,,
knightscoop_20131122_1262_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-22,1262,1,世界最強の激辛料理でリベンジ！,,,"ホスト:林裕人, 探偵: 田村裕, 位置: 大阪府",,,,,
knightscoop_20131122_1262_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-22,1262,2,ふくよか乙女たちの枕投げ!?,How to Win a Female Pillow Fight,,"ホスト:林裕人, 探偵: たむらけんじ, 位置: 大阪府",2013-11-22-2-en,https://chikichiki.tube/knightscoop/video/2013-11-22-2-en,True,"<a href=""https://chikichiki.tube/knightscoop/video/2013-11-22-2-en"">VTR</a>",knightscoop-2013-11-22-2
knightscoop_20131122_1262_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-22,1262,3,20年以上見下し続ける姉に勝ちたい,,,"ホスト:林裕人, 探偵: 澤部佑, 位置: 京都市",,,,,
knightscoop_20131129_1263_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-29,1263,1,深海魚とひとつになりたい乙女,,,"ホスト:桧山進次郎, 探偵: 竹山隆範, 位置: 奈良県",,,,,
knightscoop_20131129_1263_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-29,1263,2,小ネタ集 芝居で使う「頭を殴るビン」？,,,"ホスト:桧山進次郎, 探偵: 橋本直, 位置: 大阪府",,,,,
knightscoop_20131129_1263_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-29,1263,3,小ネタ集 手を使わずに鼻をつまむ！,,,"ホスト:桧山進次郎, 探偵: 橋本直, 位置: 兵庫県",,,,,
knightscoop_20131129_1263_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-29,1263,4,小ネタ集 生もやしで変な声に!?,,,"ホスト:桧山進次郎, 探偵: 橋本直, 位置: 京都府",,,,,
knightscoop_20131129_1263_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-29,1263,5,小ネタ集 忍び足ができない母,,,"ホスト:桧山進次郎, 探偵: 橋本直, 位置: 大阪市",,,,,
knightscoop_20131129_1263_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-29,1263,6,小ネタ集 僕のオシリは無敵！,,,"ホスト:桧山進次郎, 探偵: 橋本直, 位置: 京都市",,,,,
knightscoop_20131129_1263_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-29,1263,7,小ネタ集 お母さんの手は判る！,,,"ホスト:桧山進次郎, 探偵: 橋本直, 位置: 兵庫県",,,,,
knightscoop_20131129_1263_8,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-11-29,1263,8,母の大根おろしだけが辛くなる？,,,"ホスト:桧山進次郎, 探偵: 石田靖, 位置: 熊本県",,,,,
knightscoop_20131206_1264_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-12-06,1264,1,マジシャンに会いに行く３歳児,,,"ホスト:山田五郎, 探偵: 真栄田賢, 位置: 神奈川県",,,,,
knightscoop_20131206_1264_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-12-06,1264,2,ゴミ部屋でなくなったＵＳＢメモリー,,,"ホスト:山田五郎, 探偵: 田村裕, 位置: 大阪府岸和田市",,,,,
knightscoop_20131206_1264_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-12-06,1264,3,ハンドミキサーでピンポーン？,,,"ホスト:山田五郎, 探偵: たむらけんじ, 位置: 大阪府",,,,,
knightscoop_20131213_1265_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-12-13,1265,1,間違いだらけのだんじりの歴史？,,,"ホスト:上戸彩, 探偵: 間寛平, 位置: 大阪府高石市",,,,,
knightscoop_20131213_1265_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-12-13,1265,2,九州のパラダイス？謎のカラクリ研究所 阿蘇カラクリ研究所,,,"ホスト:上戸彩, 探偵: 澤部佑, 位置: 京都府",,,,,
knightscoop_20131213_1265_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-12-13,1265,3,私と上戸彩、どっちがカワイイ？,,,"ホスト:上戸彩, 探偵: 田村裕, 位置: 大阪府",,,,,
knightscoop_20131220_1266_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-12-20,1266,1,夫に仕返しを！,,,"ホスト:壇蜜, 探偵: 真栄田賢, 位置: 神戸市垂水区",,,,,
knightscoop_20131220_1266_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-12-20,1266,2,新ゲーム「ひっかりーん７」,,,"ホスト:壇蜜, 探偵: 石田靖, 位置: 佐賀県",,,,,
knightscoop_20131220_1266_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2013-12-20,1266,3,イノシシを手づかみ!?,,,"ホスト:壇蜜, 探偵: 橋本直, 位置: 和歌山県",,,,,
knightscoop_20140110_1267_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-10,1267,1,ペットボトルのフタが動く怪奇現象,,,"ホスト:百田尚樹, 探偵: 澤部佑, 位置: 三重県",,,,,
knightscoop_20140110_1267_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-10,1267,2,小ネタ集 いつでもオナラ出します,,,"ホスト:百田尚樹, 探偵: 竹山隆範, 位置: 滋賀県",,,,,
knightscoop_20140110_1267_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-10,1267,3,小ネタ集 ウマいけど腹が立つトルコアイス屋さん,,,"ホスト:百田尚樹, 探偵: 竹山隆範, 位置: 堺市",,,,,
knightscoop_20140110_1267_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-10,1267,4,小ネタ集 オンチで困っています,,,"ホスト:百田尚樹, 探偵: 竹山隆範, 位置: 福岡県",,,,,
knightscoop_20140110_1267_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-10,1267,5,小ネタ集 オンチも上手に歌える曲,,,"ホスト:百田尚樹, 探偵: 竹山隆範, 位置: 京都府",,,,,
knightscoop_20140110_1267_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-10,1267,6,小ネタ集 けんそんするオッチャン亀？,,,"ホスト:百田尚樹, 探偵: 竹山隆範, 位置: 神戸市",,,,,
knightscoop_20140110_1267_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-10,1267,7,小ネタ集 友人の「ホ－」で全身がムズムズ!?,,,"ホスト:百田尚樹, 探偵: 竹山隆範, 位置: 大阪府吹田市",,,,,
knightscoop_20140110_1267_8,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-10,1267,8,小ネタ集 弟はヒザカックンに弱すぎる,,,"ホスト:百田尚樹, 探偵: 竹山隆範, 位置: 大阪市",,,,,
knightscoop_20140110_1267_9,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-10,1267,9,虫が怖いボディビルダー,,,"ホスト:百田尚樹, 探偵: 石田靖, 位置: 三重県",,,,,
knightscoop_20140117_1268_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-17,1268,1,セパタクローでリベンジを,,,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 石川県金沢市",,,,,
knightscoop_20140117_1268_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-17,1268,2,パジャマをめぐって対立する父と夫,,,"ホスト:キダ・タロー, 探偵: 橋本直, 位置: 広島県",,,,,
knightscoop_20140117_1268_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-17,1268,3,深夜の視聴率調査in大正,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: ",,,,,
knightscoop_20140124_1269_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-24,1269,1,13/06/21 食器棚の扉を開けると茶碗が割れる！,,,"ホスト:総集編, 探偵: 田村裕, 位置: 兵庫県",,,,,
knightscoop_20140124_1269_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-24,1269,2,13/04/12 輪唱ができない！,,,"ホスト:総集編, 探偵: 石田靖, 位置: 和歌山県",,,,,
knightscoop_20140124_1269_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-24,1269,3,13/01/11 一瞬でボロボロになるＴシャツ？,,,"ホスト:総集編, 探偵: たむらけんじ, 位置: 京都府",,,,,
knightscoop_20140124_1269_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-24,1269,4,13/11/08 体重120キロ!?悲願の股抜きショット,,,"ホスト:総集編, 探偵: 橋本直, 位置: 京都府",,,,,
knightscoop_20140131_1270_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-31,1270,1,ネット動画で鍛えたボクシング,,,"ホスト:ルー大柴, 探偵: 田村裕, 位置: 兵庫県",,,,,
knightscoop_20140131_1270_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-31,1270,2,年中半袖！「寒い」と言わない男,,,"ホスト:ルー大柴, 探偵: 澤部佑, 位置: 大阪市",,,,,
knightscoop_20140131_1270_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-01-31,1270,3,うちの息子はどこまでついて行く？,,,"ホスト:ルー大柴, 探偵: たむらけんじ, 位置: 兵庫県",,,,,
knightscoop_20140207_1271_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-07,1271,1,犬小屋に入らない犬,,,"ホスト:円広志, 探偵: 竹山隆範, 位置: 和歌山県",,,,,
knightscoop_20140207_1271_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-07,1271,2,可愛く走れるようになりたい,,,"ホスト:円広志, 探偵: 橋本直, 位置: 奈良県",,,,,
knightscoop_20140207_1271_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-07,1271,3,たこ焼き店を飛び出した妻,,,"ホスト:円広志, 探偵: 真栄田賢, 位置: 岡山県",,,,,
knightscoop_20140214_1272_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-14,1272,1,頭相撲の横綱は４歳児,,,"ホスト:山田五郎, 探偵: 真栄田賢, 位置: 大阪市",,,,,
knightscoop_20140214_1272_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-14,1272,2,飛行機に乗りたい96歳,,,"ホスト:山田五郎, 探偵: 竹山隆範, 位置: 大阪府",,,,,
knightscoop_20140214_1272_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-14,1272,3,カレーが燃えた？,,,"ホスト:山田五郎, 探偵: 澤部佑, 位置: 静岡県",,,,,
knightscoop_20140221_1273_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-21,1273,1,鍋やめて！,,,"ホスト:佐々木蔵之助, 探偵: 石田靖, 位置: 堺市",,,,,
knightscoop_20140221_1273_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-21,1273,2,開かない醤油さし,,,"ホスト:佐々木蔵之助, 探偵: 田村裕, 位置: 熊本県",,,,,
knightscoop_20140221_1273_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-21,1273,3,ヤギを飼いたい母,,,"ホスト:佐々木蔵之助, 探偵: たむらけんじ, 位置: 愛知県",,,,,
knightscoop_20140228_1274_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-28,1274,1,クマとのサーモン三本勝負,,,"ホスト:桂ざこば, 探偵: 間寛平, 位置: 大阪府",,,,,
knightscoop_20140228_1274_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-28,1274,2,小ネタ集 顔面アルファベット,,,"ホスト:桂ざこば, 探偵: 石田靖, 位置: ",,,,,
knightscoop_20140228_1274_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-28,1274,3,小ネタ集 糸こんにゃくは一気喰い出来ない,,,"ホスト:桂ざこば, 探偵: 石田靖, 位置: ",,,,,
knightscoop_20140228_1274_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-28,1274,4,小ネタ集 くるぶしでデコピン＆コイントス,,,"ホスト:桂ざこば, 探偵: 石田靖, 位置: ",,,,,
knightscoop_20140228_1274_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-28,1274,5,小ネタ集 つっかけで走ったら世界一,,,"ホスト:桂ざこば, 探偵: 石田靖, 位置: 滋賀県",,,,,
knightscoop_20140228_1274_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-28,1274,6,小ネタ集 新発見！ビンタが痛くない,,,"ホスト:桂ざこば, 探偵: 石田靖, 位置: ",,,,,
knightscoop_20140228_1274_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-02-28,1274,7,腕相撲が弱すぎる男,,,"ホスト:桂ざこば, 探偵: たむらけんじ, 位置: 大阪府",,,,,
knightscoop_20140307_1275_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-07,1275,1,絶対にキレイに食べられないミルクレープ,,,"ホスト:熊谷真実, 探偵: 橋本直, 位置: 京都市",,,,,
knightscoop_20140307_1275_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-07,1275,2,尊敬する数学教授と夢のセッション,,,"ホスト:熊谷真実, 探偵: 田村裕, 位置: 大阪府",,,,,
knightscoop_20140307_1275_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-07,1275,3,タンスに隠したダイヤ,,,"ホスト:熊谷真実, 探偵: 真栄田賢, 位置: 京都府",,,,,
knightscoop_20140314_1276_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-14,1276,1,師匠のビーフシチュー,,,"ホスト:立川談春, 探偵: 澤部佑, 位置: 福岡県",,,,,
knightscoop_20140314_1276_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-14,1276,2,相撲取りのパワーを体感したい,,,"ホスト:立川談春, 探偵: 田村裕, 位置: 広島県",,,,,
knightscoop_20140314_1276_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-14,1276,3,カメムシが臭くなくなる秘技,,,"ホスト:立川談春, 探偵: 橋本直, 位置: 岡山県",,,,,
knightscoop_20140321_1277_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-21,1277,1,私たちは象使い,,,"ホスト:キダ・タロー, 探偵: 竹山隆範, 位置: 大阪府",,,,,
knightscoop_20140321_1277_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-21,1277,2,古代遺跡の森じい？,,,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 高知県",,,,,
knightscoop_20140321_1277_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-21,1277,3,卒業までに居眠りを,,,"ホスト:キダ・タロー, 探偵: 真栄田賢, 位置: 岡山県",,,,,
knightscoop_20140328_1278_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-28,1278,1,謎の子守唄,,,"ホスト:渡辺美里, 探偵: 間寛平, 位置: 神戸市",,,,,
knightscoop_20140328_1278_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-28,1278,2,足に棒がグサリ,,,"ホスト:渡辺美里, 探偵: 竹山隆範, 位置: 鹿児島県",,,,,
knightscoop_20140328_1278_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-03-28,1278,3,「顔」が食べられない,,,"ホスト:渡辺美里, 探偵: 石田靖, 位置: 奈良県",,,,,
knightscoop_20140404_1279_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-04,1279,1,母と娘のベロベロバトル,,,"ホスト:柏木由紀, 探偵: たむらけんじ, 位置: 京都府",,,,,
knightscoop_20140404_1279_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-04,1279,2,蛍光灯を替えてほしい,,,"ホスト:柏木由紀, 探偵: 澤部佑, 位置: 大分県",,,,,
knightscoop_20140404_1279_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-04,1279,3,しゃくれのイイところを探して,,,"ホスト:柏木由紀, 探偵: 橋本直, 位置: 大阪市",,,,,
knightscoop_20140411_1280_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-11,1280,1,足相撲王者決定戦！,,,"ホスト:緒形直人, 探偵: たむらけんじ, 位置: 東京都",,,,,
knightscoop_20140411_1280_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-11,1280,2,探偵とデートしたい男,Date Detective,,"ホスト:緒形直人, 探偵: 竹山隆範, 位置: 大阪府",2014-04-11-2-en,https://chikichiki.tube/knightscoop/video/2014-04-11-2-en,True,"<a href=""https://chikichiki.tube/knightscoop/video/2014-04-11-2-en"">VTR</a>",knightscoop-2014-04-11-2
